"x","z","y"
0.117663885999802,0.657149330753046,0.248364553480376
0.201550854552455,0.0262484952990552,0.851522038491656
1.01987729789466,2.33883058013817,1.95177409918714
0.799794676941717,2.51261270145431,1.57049750725025
-1.48910822037785,-0.615621819357503,0.733060110335827
0.988616165420483,2.66582256998849,1.56291560862977
0.155554381097773,-0.47780804161008,-1.22966644009384
-0.635887896483442,-1.46986192453847,0.426108513786023
-0.661099148334421,-0.271901993289823,-1.15784524774791
-0.689884244906003,1.22745053155094,0.992798710552211
-1.38948237055012,0.0518399369842176,1.90804588922106
0.869816962884458,-0.15947137428754,0.239904244978932
-0.568722903026376,0.598222568889308,0.591514721113891
0.73028855611124,1.67459368009634,1.11050768010921
-0.924629391873238,-2.00995188806054,-1.22529615120487
0.714476335185954,-1.3719805338007,0.784290272569782
-0.00534210613684521,-1.66629492120235,-0.638531771432174
-0.00789047906906607,-0.829713371857525,-0.00299205309531215
1.09883782994621,2.92619859029557,0.782375120549925
-0.890448671067686,-1.4725728142507,0.421157256573717
-0.88865515508921,0.185462861930876,0.867779565548557
1.36270363607311,0.158437006181234,0.877666756865287
-1.26851097614699,0.716760269730387,0.793528936198575
-1.4877767520254,0.179591299114329,-0.123809979108808
0.175001628163963,-0.233850452335018,-0.71848580862452
1.29842622460763,0.72950588921569,2.30136205828167
-1.28795937477426,0.199108308218393,-1.37138166466514
0.960805995132219,-0.10280573162741,0.507035294727813
-1.24987222847217,-0.634251176991067,0.352440360752402
1.21343128026494,-0.29455216128658,-1.30431662203199
-0.190257489517754,-0.633142228194891,-0.268096294740287
0.435806386677635,-0.276804821558107,-0.69639384715939
-0.832516906796197,0.472240715683972,0.108023798537718
-0.871805763160008,0.391056685393865,0.896140464997461
1.62601644764092,1.58312835968619,-1.22375818711095
-1.90835971743226,-0.446252526022006,-0.291163059833608
-0.520849823666528,-0.832702498602047,-0.422226098867654
-0.644073220743352,-0.75681469589216,-0.226507207166691
0.873137471454681,-1.59842691751584,-1.63576387318924
-0.990671555159544,0.468934199956389,0.344598906695851
0.307689860905265,1.06947671904982,-0.244529778273251
0.752622105912687,0.0887644999420553,-0.381943296181465
0.597669569996305,1.34740910140605,1.34123854384528
-1.25765078408046,1.72713951859637,1.25675913507265
0.615394691047775,-1.96643084010215,-1.4446261013526
-0.0411733553223467,-0.0681003179187593,0.271441633323823
1.44337221439982,-0.400476582871047,0.858496033589594
1.25720981802491,0.346124232560839,-0.640823918072187
-1.09351810465004,-0.82422688139486,-1.37625653204172
0.545641550230141,-0.125440790719766,-0.173705282709072
-0.989912457744425,-0.945177526965151,-1.15812290455111
1.49384834780023,2.86219319438586,1.24789894778611
1.36235235707491,1.4897148868849,0.673013416398939
-0.571593731979692,0.368471580025504,1.76158343064865
0.232982625883026,0.369563678846065,1.4287214713744
0.844345111867361,2.43728143973206,1.31498504725451
-0.0420521888734847,0.274097847614231,-0.384344185512334
0.129825301512683,0.822285512460426,-0.540865439798362
2.84181422572001,2.67236285821842,0.0610147243595587
-0.207375101111222,-0.652315917013446,-1.27790071885856
0.847657863121025,-0.18330208054527,0.470539585379668
1.69200182290943,-0.697444550378345,-1.75293591539142
1.36318179065211,1.53609155985739,-0.693581237058965
-1.23176366589221,-0.0509230309625766,-1.08964288949566
-0.949624665070172,0.0315012174336469,-0.937491809772996
-1.00996824280834,-1.71511632154001,-0.0482527215785434
1.79454328112848,0.209149297856614,-0.162753301363777
1.55851587661887,-0.911108377898612,1.1586283584061
-0.783833374182597,-1.29139984170559,-0.20231617806196
0.0319740815644929,-0.176093228013248,1.03552716964628
0.307388793495657,-0.51974262481891,-1.11796862014444
0.227413664167812,-1.61577158990935,0.417795086606872
-0.441130808262261,-0.570262591952498,-1.15690746818092
-0.371512229181427,-0.292669557488894,1.0601695948198
-0.369036450038225,0.51337972558474,1.64718929466465
-0.668116734381642,-1.21345044567925,-0.599397135927929
1.45496818445537,1.19822399374701,1.0041009030471
-2.39396206299708,-0.542888432539782,-0.132206260272346
-1.48302691210649,0.0746535395135453,0.644315920891621
-1.20479512277555,-1.00006576694941,-0.747671901956054
-0.323343673187157,0.435077625979664,0.764460619903189
0.405219643407231,-1.27292273116775,-0.626653887885342
-1.37174859361346,-2.96540307243288,-0.0354010552731361
1.03803802630236,0.139454837223053,1.15419856848203
1.56176435548333,0.186244520558084,-2.19013813045887
-1.6909440028701,0.30103868785968,3.22633494730383
1.04548886625872,1.22193489161878,0.43258805358644
1.11929184574769,0.0699240104342,-0.659580479198195
-0.988384438662656,0.518007545988292,1.27219359201563
0.128144994782248,-0.773126738215609,1.21011626478099
0.496939663700639,-0.456240742758546,0.823983088523294
0.0339985610118292,-1.05703393587116,-1.17714773738528
1.09924216010949,2.35921842522358,0.750838625734557
-0.245298871399366,1.06719850926281,0.267308467960494
-0.0363122798822425,-0.295356829541036,0.799543602728697
-1.54785017795569,0.400705725641629,1.71463089219499
0.658920619940761,-0.6701068975966,0.465119977421143
-0.705333343538415,1.14100215366296,0.218071196503753
-0.537267034971804,-0.0351574702127967,0.296094368064525
0.523956071384655,0.403474325485686,0.581889741436705
